"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa00830","Retinol metabolism",25,-0.52783109013178,-1.52040220840774,0.0336431353587878,0.192967354032239,0.192967354032239,630,"tags=20%, list=4%, signal=19%","5959/1543/56603/8228/1551",0.321775918075361
"hsa04142","Lysosome biogenesis",227,-0.360542763319641,-1.5195802564506,0.00134355318039769,0.0280617705486801,0.0280617705486801,3590,"tags=35%, list=24%, signal=27%","23339/10577/1522/388552/2519/57617/55014/28956/2588/162/2799/51606/55330/950/1186/135112/54785/23503/51172/1175/1200/51382/1497/1173/527/7879/55745/3074/533/79158/1174/79641/175/529/55823/3988/1508/11154/1212/4126/9907/3073/411/9114/130340/2647/537/57521/2760/5538/55004/410/9550/1509/967/245972/3916/8992/285362/534/28962/206358/8372/6609/535/729991/4758/11182/26175/119032/1075/3482/6448/55317/84335/1513/2629/58528/53/64798",0.45505986738723
"hsa05215","Prostate cancer",88,-0.416063883838868,-1.51787011653869,0.0079781548204585,0.0739029078105629,0.0739029078105629,1729,"tags=17%, list=11%, signal=15%","5328/7039/5159/7157/6932/369/4193/367/1026/2352/4318/3479/596/80310/4314",0.380730400722792
"hsa04115","p53 signaling pathway",69,-0.412108024722401,-1.48641804555218,0.0345367707500883,0.192967354032239,0.192967354032239,1995,"tags=30%, list=13%, signal=27%","841/50484/64393/10912/83667/27244/3732/1647/1029/7157/27113/4193/143686/355/581/1026/894/9540/3479/575/596",0.321775918075361
"hsa04148","Efferocytosis",128,-0.380513594781606,-1.48079198792819,0.00728268931957145,0.0739029078105629,0.0739029078105629,3848,"tags=37%, list=25%, signal=28%","23355/24145/682/1398/50636/23339/6300/57617/19/7376/4776/3685/3091/54896/5878/7879/10326/8398/5732/55823/3988/126129/1051/1374/140885/56848/1846/55754/6868/286046/5087/834/5600/811/4953/9023/10396/8754/6446/1844/5781/100133941/10461/63982/6376/575/338382",0.407017918923954
"hsa04924","Renin secretion",47,-0.455409136807946,-1.47975635854952,0.0293806787048802,0.178310325933066,0.178310325933066,949,"tags=21%, list=6%, signal=20%","3759/775/84876/23236/3778/1906/9635/2977/4881/134",0.352487857583619
"hsa04657","IL-17 signaling pathway",67,-0.414483045196342,-1.46283340773538,0.0242986187501976,0.16137950566169,0.16137950566169,2204,"tags=24%, list=15%, signal=20%","2921/1051/6372/841/23765/2919/1440/5600/2920/3725/6347/3569/4318/6374/6354/4314",0.352487857583619
"hsa04612","Antigen processing and presentation",48,0.419342545617293,1.46262570629136,0.044049563056424,0.234931002967595,0.234931002967595,3081,"tags=42%, list=20%, signal=33%","3310/3304/3303/567/3108/3306/3123/3326/4802/3115/3305/6890/3107/3106/3824/4261/3133/3105/3320/4801",0.321775918075361
"hsa05208","Chemical carcinogenesis - reactive oxygen species",199,-0.352160230295793,-1.46049177880944,0.00652524236424507,0.0739029078105629,0.0739029078105629,4039,"tags=42%, list=27%, signal=31%","4702/27/1345/4694/1537/10476/5295/4716/9446/1347/5337/539/1956/54539/10975/514/4720/5587/1337/6300/2885/4715/8517/4714/4712/100532726/4725/3091/515/55967/4718/4707/1329/518/4713/4709/4728/4701/1351/516/4717/522/4695/3265/3162/2941/29796/126328/1535/10105/6391/4700/27089/4541/4512/51079/196/4540/4539/4257/5600/4708/4509/4538/4696/4514/4513/4508/4537/2052/4535/4519/4536/1646/3725/369/5781/8644/4726/1545/1645/1543/1340/1728",0.407017918923954
"hsa04630","JAK-STAT signaling pathway",107,-0.379711350764053,-1.45790475025411,0.0191976503340005,0.140782769116004,0.140782769116004,2397,"tags=28%, list=16%, signal=24%","5618/595/53833/1489/6772/3601/30837/3598/3265/122809/316/3976/1440/5159/23529/6775/3589/3454/3572/3575/3590/5781/3592/3574/3569/50615/1026/894/11009/596",0.352487857583619
"hsa04725","Cholinergic synapse",75,-0.390836071589846,-1.42623930145654,0.0272777832818197,0.171460352057152,0.171460352057152,1354,"tags=12%, list=9%, signal=11%","107/56479/3759/775/23236/114/596/3786/3768",0.352487857583619
"hsa05016","Huntington disease",267,-0.332158744604974,-1.41985918742116,0.00388731610497188,0.0547334107580041,0.0547334107580041,4264,"tags=43%, list=28%, signal=31%","1211/4722/9519/2776/8678/10126/64837/4710/84790/9861/5713/4702/1345/4694/5688/1537/10476/127602/4716/1347/539/54539/10975/55860/10671/514/6506/5718/4720/1639/5683/1337/4715/5685/2892/3799/5695/4714/5714/203068/4712/100532726/4725/515/55967/4718/4707/7846/1329/1175/5440/90993/518/5702/1173/4713/5690/10376/4709/4728/2081/4701/7280/5691/1351/516/5707/4717/522/1212/5705/56171/841/5435/4695/5439/7802/29796/126328/10105/6391/5694/196385/4700/10383/27089/4541/4512/51079/83544/4540/4539/2876/4708/4509/7157/4538/4696/4514/4513/4508/4537/4535/4519/4536/23236/27113/4726/581/5441/1340/79861/10891/6507",0.431707695803346
"hsa04114","Oocyte meiosis",99,0.353815708970781,1.4146268388028,0.0150238591152101,0.115583110267849,0.115583110267848,1842,"tags=18%, list=12%, signal=16%","9134/991/983/6790/7531/4085/10734/9088/5347/9748/3708/6195/91860/891/5515/9700/5501/1017",0.380730400722792
"hsa05205","Proteoglycans in cancer",173,-0.347081329478059,-1.41101228508051,0.0154329721096275,0.115583110267849,0.115583110267848,3152,"tags=29%, list=21%, signal=23%","10855/5329/3685/7042/5499/3091/1277/5578/2316/22808/4659/2002/595/3791/4313/7976/3265/3059/5328/117581/2817/6548/6608/7448/3673/967/2247/7472/857/5600/7074/7157/6382/8321/7474/8325/7099/369/4193/5781/2535/355/60/6469/1026/287/4318/1634/3479/4060",0.380730400722792
"hsa01230","Biosynthesis of amino acids",58,0.382894015314674,1.40620495075612,0.0340957253237999,0.192967354032239,0.192967354032239,2247,"tags=28%, list=15%, signal=24%","5230/384/230/6470/5634/5832/5831/3418/2027/2875/2026/5723/4548/4144/26227/7086",0.321775918075361
"hsa05020","Prion disease",229,-0.332278529807083,-1.40593909674039,0.00762847794473118,0.0739029078105629,0.0739029078105629,4146,"tags=45%, list=27%, signal=33%","64837/4710/84790/9861/5713/4702/1345/3709/4694/5688/1537/10476/5295/4716/1347/539/54539/10975/514/5718/4720/5683/1337/6300/4715/5685/3799/90550/5695/4714/5714/203068/4712/100532726/2906/4725/515/1965/55967/4718/4707/7846/3309/1329/90993/518/5702/4713/5690/10376/4709/4728/4701/7280/5691/2534/1351/516/5707/4717/522/5705/4695/29796/126328/1535/10105/6391/5694/4700/1649/10383/27089/4541/1388/4512/51079/4540/4539/857/5600/4708/4509/4538/4696/4514/4684/4513/4508/775/4537/4535/4519/4536/5621/4726/581/3569/1460/1340/4685/79861/2903",0.407017918923954
"hsa04517","IgSF CAM signaling",219,-0.332725300738305,-1.39760100014594,0.00761460467834812,0.0739029078105629,0.0739029078105629,2305,"tags=19%, list=15%, signal=16%","6091/2534/3791/91584/8541/1000/199731/10093/4637/26050/5818/10383/10398/8655/5600/4684/8828/1525/342035/8829/145581/9353/84552/55243/6334/5781/81/60/219699/139065/287/4916/22871/4685/23114/91768/79861/9423/57863/3786/23705",0.407017918923954
"hsa04668","TNF signaling pathway",107,-0.357178746453616,-1.37139063685275,0.0436893203883495,0.234931002967595,0.234931002967595,2204,"tags=21%, list=15%, signal=18%","2921/1051/5606/6372/841/182/2919/6868/3976/1388/7133/5600/1435/2920/3725/355/6347/3569/4318/1906/6376/6374/4314",0.276500599254472
"hsa05014","Amyotrophic lateral sclerosis",321,-0.310529134187988,-1.35010550830838,0.00695159869325966,0.0739029078105629,0.0739029078105629,4182,"tags=40%, list=28%, signal=29%","8678/10126/64837/4710/84790/9861/5713/4702/1345/4694/5688/1537/10476/127602/4716/1347/539/54539/10975/55860/643246/10671/514/6506/5718/4720/1639/5683/1337/6300/4715/7132/5685/81631/3799/90550/5695/55916/4714/10189/5714/203068/4712/100532726/2906/220988/7415/4725/515/1965/55967/4718/4707/7846/3309/1329/23435/518/5702/4713/5690/10376/4709/4728/8878/2081/4701/7280/4686/1616/5691/1351/516/5707/4717/5606/10452/522/5705/56171/4695/7802/29796/126328/6391/5694/196385/3084/4700/1649/4741/10383/27089/4541/7133/4512/51079/83544/4927/4540/834/4539/5216/2876/5600/4708/4509/7157/10718/4538/4696/4514/4513/4508/4537/4535/4519/4536/116442/4726/581/60/1340/79861/596/4747/2903",0.407017918923954
"hsa04015","Rap1 signaling pathway",166,-0.331088310888036,-1.33737579509984,0.0308590380852959,0.184108159424139,0.184108159424139,1354,"tags=14%, list=9%, signal=13%","107/2247/5216/5600/7074/1435/4804/4803/23236/84552/60/8823/2252/2246/8817/2324/83660/2357/114/3479/2903/80310/2533",0.352487857583619
"hsa05010","Alzheimer disease",329,-0.30344269934134,-1.33675898122709,0.0111973227938927,0.0938442291297672,0.0938442291297672,4267,"tags=39%, list=28%, signal=29%","572/4722/2776/29985/801/23385/8678/64837/4710/84790/9861/5713/4702/1345/3709/4694/5688/1537/10476/5295/4716/1347/539/54539/10975/514/322/5718/4720/5683/1337/8324/4715/7132/5685/3799/22943/8517/90550/5695/8772/4714/5714/808/203068/4712/100532726/2906/4725/515/1965/55967/4718/4707/7846/163688/1329/518/5702/1020/4713/5690/10376/4709/4728/2081/4701/7280/5691/1351/516/5707/4717/522/10297/5705/7976/841/4695/3265/64116/29796/126328/10105/6391/5694/6868/4700/1649/3028/10383/27089/4541/4512/51079/23516/4540/4539/55851/4311/7472/4708/4509/4538/4696/4514/1435/8321/4513/4508/775/4537/4535/4519/4536/23236/7474/8325/369/2535/355/4726/10023/3569/3667/1460/1340/79861/2903",0.380730400722792
"hsa05415","Diabetic cardiomyopathy",176,-0.323120599062309,-1.31939644293436,0.0330625481957065,0.192967354032239,0.192967354032239,4039,"tags=44%, list=27%, signal=32%","4702/1345/4694/1537/10476/5295/4716/1347/539/54539/10975/514/4720/1337/6300/4715/7048/4714/4712/100532726/7046/7042/5499/4725/515/1277/55967/5524/4718/5578/4707/7043/1636/1329/518/4713/4709/4728/4701/1351/516/4717/4313/522/2539/4695/29796/126328/1535/10105/6391/5164/4700/27089/4541/1509/4512/51079/4540/4539/5600/4708/4509/4538/4696/4514/4513/4508/4537/4535/4519/4536/23236/4726/3667/1340/4318",0.321775918075361
"hsa05022","Pathways of neurodegeneration - multiple diseases",401,-0.288942792174401,-1.29202775428294,0.019735715309625,0.141774934469143,0.141774934469143,4194,"tags=37%, list=28%, signal=28%","801/8678/9927/10126/64837/4710/84790/9861/5713/4702/1345/3709/4694/5688/1537/10476/127602/4716/1347/539/54539/10975/11315/55860/643246/10671/514/5718/4720/1639/5683/1337/6300/8324/4715/7132/5685/81631/2892/3799/22943/90550/5695/8772/4714/5714/808/203068/4712/100532726/2906/7415/4725/515/1965/55967/4718/5578/4707/7846/163688/3309/1329/23435/518/5702/1020/9246/4713/5690/10376/4709/4728/8878/2081/4701/7280/1616/5691/1351/516/5707/4717/5606/10452/522/10297/5705/56171/7976/7345/841/4695/3265/7802/29796/126328/10105/6391/5694/196385/4700/1649/4741/3028/10383/27089/4541/7332/7133/4512/51079/83544/4540/4539/7472/2876/5600/4708/4509/4538/4696/4514/1435/8321/4513/4508/775/4537/4535/4519/4536/23236/7474/8325/5621/369/116442/2535/355/4726/581/10023/3569/1460/1340/79861/596/4747/2903",0.352487857583619
"hsa04145","Phagocytosis",185,-0.31523470436807,-1.28928347325054,0.0469483568075117,0.246654053675286,0.246654053675286,2874,"tags=25%, list=19%, signal=20%","115201/7846/29927/6993/51382/527/10376/23480/5878/7879/7280/533/249/1781/529/55823/1508/9114/1535/537/83658/10383/9550/1509/3673/967/245972/8655/3916/8411/8992/534/811/535/6891/7099/929/7060/60/718/1513/5874/4318/3134/79861/338382",0.261663521711573
