"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","35/1948","103/12494",0.339805825242718,2.17943222822512,5.16561919751827,2.93138907854022e-06,0.00059765160533278,0.00059765160533278,"9551/4536/4540/51079/527/516/4708/4713/126328/4537/84277/56848/518/30968/4728/4508/4541/4717/4700/4538/790955/4701/6391/4695/4696/4830/4509/7114/4709/4539/522/4726/134145/4535/55022",35
"GO:0061564","axon development","78/1948","304/12494",0.256578947368421,1.64563519939479,4.89785700341854,3.15604858575892e-06,0.000598626100597108,0.000598626100597108,"60/7976/2043/79633/6387/139065/55714/57451/8828/26999/219699/2896/9620/10178/5592/56963/4135/2668/55118/4756/9353/2596/26050/6324/7070/26011/9369/2047/4038/374969/4684/6868/8997/51265/22902/1000/22854/6696/66008/1906/91653/575/23654/2534/1020/7074/6277/1123/9175/10439/5800/27242/9315/4130/2051/214/2044/8829/23499/7474/4313/91624/9423/5754/91584/2258/23114/1947/6091/25987/10371/6469/885/146760/374946/349667/9638/5818",78
"GO:0007507","heart development","82/1948","324/12494",0.253086419753086,1.62323497350876,4.88498230617014,3.17106233394583e-06,0.000598626100597108,0.000598626100597108,"84287/6591/9464/6299/654/285590/841/654463/8828/6444/5999/1848/6722/650/6662/6423/10409/6664/9242/57493/2931/9353/161582/10370/8195/57158/27063/5159/182/23768/2626/5950/8470/1009/79191/26585/3084/1363/729991/7849/80206/775/9734/1906/9241/3398/7049/1525/5606/10439/7490/2280/7133/10252/8913/1026/8829/11096/287/115701/3479/7474/4313/8850/2735/64754/56999/91584/55742/7122/6091/5019/4879/130497/811/6469/2539/4916/388389/4488/5781/2247",82
"GO:0061326","renal tubule development","22/1948","52/12494",0.423076923076923,2.7135128731638,5.32142453431841,3.62642382283504e-06,0.000660138650892508,0.000660138650892508,"6299/55083/2246/2297/650/2668/6662/182/79191/26585/3976/6943/7849/9241/3217/7490/9955/100133941/153572/130497/6469/2247",22
"GO:0090287","regulation of cellular response to growth factor stimulus","62/1948","227/12494",0.273127753303965,1.75177523089309,4.91264883873121,3.75843920424034e-06,0.000660578090483208,0.000660578090483208,"90993/2246/7026/114990/26999/284/10273/2297/57608/80139/650/79639/64081/967/9597/28996/6664/9353/8823/10370/79176/493/2626/6868/25805/857/55612/1028/2817/26585/8200/5300/9978/1634/7130/9241/387914/1003/79674/10468/8848/7049/3592/2280/10252/143282/9315/64388/9518/2805/50964/8829/1030/199731/25855/163126/6091/8817/25884/23090/2247/55959",62
"GO:0009152","purine ribonucleotide biosynthetic process","43/1948","139/12494",0.309352517985612,1.98411209430813,5.01434899382397,3.89657069472792e-06,0.000662027361034273,0.000662027361034273,"9551/4536/4540/353/2977/51079/471/527/516/4708/114/4713/126328/4537/84277/56848/518/30968/4881/4728/4508/4541/4717/4700/4538/790955/4701/6391/4695/4696/4830/4509/7114/8833/4709/4879/4539/522/4726/134145/4535/107/55022",43
"GO:0009201","ribonucleoside triphosphate biosynthetic process","36/1948","109/12494",0.330275229357798,2.11830529548066,5.03975689479811,4.49890273202386e-06,0.00072575826912206,0.00072575826912206,"9551/4536/4540/51079/527/516/4708/7371/4713/126328/4537/84277/56848/518/30968/4728/4508/4541/4717/4700/4538/790955/4701/6391/4695/4696/4830/4509/7114/4709/4539/522/4726/134145/4535/55022",36
"GO:0060993","kidney morphogenesis","21/1948","49/12494",0.428571428571429,2.748753300088,5.27124375334086,4.69715529634209e-06,0.00072575826912206,0.00072575826912206,"6299/55083/2246/2297/650/2668/6662/10409/79191/26585/3976/6943/7849/9241/3217/7490/9955/153572/130497/6469/2247",21
"GO:0019646","aerobic electron transport chain","30/1948","84/12494",0.357142857142857,2.29062775007334,5.10080491407733,4.6988469454636e-06,0.00072575826912206,0.00072575826912206,"4536/4540/4519/4708/92014/4713/126328/4537/23479/4514/1340/1351/4728/4541/4717/4513/4700/4538/790955/4701/6391/4695/4696/27089/4709/4539/4726/4535/4512/29796",30
"GO:0061333","renal tubule morphogenesis","19/1948","42/12494",0.452380952380952,2.90146181675956,5.30489339265194,5.05086763177852e-06,0.000757184479975739,0.000757184479975739,"6299/55083/2246/2297/650/2668/6662/79191/26585/6943/7849/9241/3217/7490/9955/153572/130497/6469/2247",19
"GO:0007186","G protein-coupled receptor signaling pathway","111/1948","478/12494",0.232217573221757,1.48938724837404,4.68889600130879,5.49236078158164e-06,0.000799844654392046,0.000799844654392046,"7433/623/6372/8549/6376/8321/6863/7976/6387/55890/1609/5144/57085/1646/6751/5999/90226/114/3356/3482/6347/9620/22986/10178/386617/54331/57537/8325/57512/116535/54329/10344/79823/134/2931/50840/9353/2596/56848/5732/23236/301/493/976/166647/5245/27344/6447/2535/4881/283869/5159/9456/7529/2894/636/2532/718/374/165082/857/2825/64798/9162/11069/9454/23266/1363/7849/1906/2768/343171/55/575/2534/51655/221393/2550/22859/3363/23516/6993/2919/152/5733/6355/112609/8490/5064/2863/7474/84876/51222/9455/6091/117195/283383/2069/4879/6348/2150/8601/1240/64123/5179/107/885/2357/8811/6354/8644",111
"GO:0060675","ureteric bud morphogenesis","16/1948","32/12494",0.5,3.20687885010267,5.37209360121407,5.66362468774426e-06,0.000801874862039791,0.000801874862039791,"6299/55083/2246/2297/650/2668/6662/26585/6943/7849/9241/3217/7490/9955/6469/2247",16
"GO:0001658","branching involved in ureteric bud morphogenesis","15/1948","29/12494",0.517241379310345,3.31746087941655,5.36969022206801,6.50736676431772e-06,0.00089643374047912,0.00089643374047912,"6299/2246/2297/650/2668/6662/26585/6943/7849/9241/3217/7490/9955/6469/2247",15
"GO:0007409","axonogenesis","70/1948","270/12494",0.259259259259259,1.66282607042361,4.73215276334969,6.79468135549525e-06,0.000907509442647873,0.000907509442647873,"60/7976/2043/79633/6387/139065/55714/57451/8828/26999/219699/9620/10178/5592/56963/4135/2668/4756/9353/2596/26050/6324/7070/26011/9369/2047/4038/4684/6868/8997/51265/22902/1000/22854/6696/66008/1906/91653/575/23654/2534/1020/7074/6277/1123/9175/10439/5800/4130/2051/214/2044/8829/23499/7474/91624/9423/5754/91584/2258/23114/1947/6091/25987/10371/6469/885/374946/9638/5818",70
"GO:0060326","cell chemotaxis","53/1948","188/12494",0.281914893617021,1.80813381973874,4.79830349717323,6.94386271596372e-06,0.000907509442647873,0.000907509442647873,"6372/6376/6387/80270/6374/3569/2246/9547/6347/7060/10344/9353/6288/8823/301/2047/5159/718/6868/26585/80310/7130/1906/1435/63916/79890/1525/3592/1803/2919/5800/6355/3315/6558/8829/8995/7474/23765/4313/2920/55742/7114/6348/2150/1240/811/4856/8817/7857/2247/6354/3219/2921",53
"GO:0022904","respiratory electron transport chain","35/1948","107/12494",0.327102803738318,2.09795812623539,4.90205929535439,7.74640744481902e-06,0.000985776958316685,0.000985776958316685,"4536/4540/51079/283951/4519/4708/92014/4713/126328/4537/23479/4514/10891/1340/1351/4728/4541/2109/4717/4513/4700/4538/790955/4701/6391/4695/4696/27089/4709/4539/4726/4535/192286/4512/29796",35
"GO:0007411","axon guidance","42/1948","138/12494",0.304347826086957,1.95201321310597,4.83311948770837,7.92953802059723e-06,0.000985776958316685,0.000985776958316685,"7976/2043/6387/55714/57451/8828/26999/219699/10178/2668/4756/9353/2596/6324/26011/9369/2047/4684/6868/8997/1906/91653/2534/1123/5800/2051/214/2044/8829/7474/91624/9423/5754/91584/23114/1947/6091/10371/6469/374946/9638/5818",42
"GO:0044057","regulation of system process","83/1948","337/12494",0.246290801186944,1.5796495226025,4.63608283785681,8.54895378561891e-06,0.00103747660584047,0.00103747660584047,"55800/9464/50944/654/1193/6863/10398/5144/23704/3572/114897/9314/5999/10273/3356/6722/10659/10008/5592/134/2629/2931/6324/85358/3625/493/26011/57158/55273/22871/4881/2626/857/8989/79191/10715/3751/6696/775/6916/1906/55/29995/1393/3768/1525/2280/7133/2643/1588/65267/152/5800/8913/3673/5733/27242/1535/490/6548/125111/287/3479/4313/79987/2258/3752/2903/55799/283383/4879/6348/2150/3759/134145/2539/4856/92170/85446/4636/1959/728215/55328",83
"GO:0097485","neuron projection guidance","42/1948","139/12494",0.302158273381295,1.93796995258003,4.77924081530918,9.67577129571588e-06,0.001146916425448,0.001146916425448,"7976/2043/6387/55714/57451/8828/26999/219699/10178/2668/4756/9353/2596/6324/26011/9369/2047/4684/6868/8997/1906/91653/2534/1123/5800/2051/214/2044/8829/7474/91624/9423/5754/91584/23114/1947/6091/10371/6469/374946/9638/5818",42
"GO:0030336","negative regulation of cell migration","60/1948","224/12494",0.267857142857143,1.717970812555,4.6600704243704,1.0383402298504e-05,0.00120282276171533,0.00120282276171533,"7076/6376/5801/2043/6387/114757/7026/89795/9314/6722/6347/126820/23189/5592/94241/967/6423/388/9353/10370/23236/7070/493/90865/80199/182/374969/1009/1460/26585/79772/3036/84830/1647/1634/7130/9241/11009/575/79890/7049/1803/10076/4804/5793/9518/11221/25855/3868/56999/7122/6091/1545/5912/811/6469/3162/4856/2247/4163",60
"GO:0040013","negative regulation of locomotion","63/1948","239/12494",0.263598326359833,1.69065579545162,4.6332732728284,1.09887229682603e-05,0.00124465602153828,0.00124465602153828,"7076/6376/5801/2043/6387/1072/114757/7026/89795/9314/6722/6347/126820/23189/5592/94241/967/6423/388/9353/10370/23236/7070/493/90865/80199/182/374969/1009/1460/26585/79772/3036/84830/5300/1647/1634/7130/9241/11009/575/79890/7049/1803/10076/4804/5800/5793/9518/11221/25855/3868/56999/7122/6091/1545/5912/811/6469/3162/4856/2247/4163",63
"GO:0008015","blood circulation","75/1948","299/12494",0.250836120401338,1.60880209871371,4.57936009674797,1.16085158031662e-05,0.00128627402279866,0.00128627402279866,"55800/623/2934/654/1193/6863/6387/5144/23704/7026/57085/284/5973/6444/5999/10273/3356/1727/10659/10008/5592/59342/63895/134/2931/9353/6324/64167/145741/493/57158/3778/10365/4311/6334/4881/2626/857/8989/79191/3751/775/6916/1906/3398/2768/1003/3768/1525/6326/2280/2643/3363/152/8913/2876/143282/1535/490/6548/125111/287/2730/4313/8850/79987/2258/7122/3752/4879/2150/3759/5781/6446/55328",75
"GO:2000146","negative regulation of cell motility","62/1948","235/12494",0.263829787234043,1.69214032941588,4.60346161986342,1.2491937707019e-05,0.00135471077643991,0.00135471077643991,"7076/6376/5801/2043/6387/1072/114757/7026/89795/9314/6722/6347/126820/23189/5592/94241/967/6423/388/9353/10370/23236/7070/493/90865/80199/182/374969/1009/1460/26585/79772/3036/84830/5300/1647/1634/7130/9241/11009/575/79890/7049/1803/10076/4804/5793/9518/11221/25855/3868/56999/7122/6091/1545/5912/811/6469/3162/4856/2247/4163",62
"GO:0072006","nephron development","31/1948","92/12494",0.33695652173913,2.16115748593876,4.80422279279796,1.28906528507378e-05,0.00136882619958772,0.00136882619958772,"6299/55083/2246/284/2297/650/2668/6662/10409/5159/182/79191/26585/3976/6943/7849/80310/1906/9241/3217/7490/9955/29927/5800/100133941/153572/8710/130497/6469/2247/55959",31
"GO:0032543","mitochondrial translation","39/1948","128/12494",0.3046875,1.95419179928131,4.66347879376701,1.60365933618939e-05,0.00166813298705251,0.00166813298705251,"51264/122704/79828/56945/54460/64963/84300/28977/57129/6183/63931/116541/7284/57505/64975/90480/9617/55278/51081/3396/51067/118487/65008/51650/64979/51250/6182/5188/54938/28958/55168/79590/78988/55052/28957/85476/26589/92170/9553",39
"GO:0009142","nucleoside triphosphate biosynthetic process","36/1948","115/12494",0.31304347826087,2.00778501919471,4.66614252226734,1.74129588162774e-05,0.00177507702173132,0.00177507702173132,"9551/4536/4540/51079/527/516/4708/7371/4713/126328/4537/84277/56848/518/30968/4728/4508/4541/4717/4700/4538/790955/4701/6391/4695/4696/4830/4509/7114/4709/4539/522/4726/134145/4535/55022",36
"GO:0009914","hormone transport","50/1948","182/12494",0.274725274725275,1.76202134621026,4.45064024345307,2.67614374318889e-05,0.00267456954098701,0.00267456954098701,"8140/27433/654/6863/5798/3569/3572/6520/114897/114/2297/84300/84522/8655/134/6664/29085/252983/3625/301/6447/222183/5950/8989/3976/1374/11069/6696/7849/2029/1906/1393/9501/2550/1588/8398/152/6567/23428/2044/2182/23409/5019/9575/22841/7260/4856/3589/3667/399979",50
"GO:0050808","synapse organization","95/1948","410/12494",0.231707317073171,1.48611458907197,4.30139363338728,2.8350685360581e-05,0.0027325315595698,0.0027325315595698,"91752/60/147381/6678/6376/50944/8321/2043/1072/56127/116442/139065/55714/388135/57451/8828/26999/27253/2896/27286/10178/4978/2252/9758/643866/55118/22891/57512/28988/10718/79414/56125/388/4045/2596/9118/26050/85358/133584/27145/26011/9369/2047/4038/22871/114784/9456/2894/718/131578/56133/1000/22854/23096/23266/5300/7779/56123/64084/5216/83660/284217/56126/23654/2534/1020/4747/5621/8541/114794/25945/23024/26167/5800/57717/56122/51248/9040/5064/145581/8829/1008/7474/9423/257194/56659/5754/91584/2258/55799/23098/4916/146760/349667/5818",95
"GO:0009260","ribonucleotide biosynthetic process","44/1948","154/12494",0.285714285714286,1.83250220005867,4.46757789279115,2.84136104879732e-05,0.0027325315595698,0.0027325315595698,"9551/4536/4540/353/2977/51079/471/527/516/4708/114/7371/4713/126328/4537/84277/56848/518/30968/4881/4728/4508/4541/4717/4700/4538/790955/4701/6391/4695/4696/4830/4509/7114/8833/4709/4879/4539/522/4726/134145/4535/107/55022",44
"GO:0046390","ribose phosphate biosynthetic process","45/1948","159/12494",0.283018867924528,1.81521444345434,4.44615719915503,3.00024159513878e-05,0.00283189470563377,0.00283189470563377,"9551/4536/4540/353/2977/51079/471/527/516/4708/114/7371/4713/126328/4537/84277/56848/518/30968/4881/4728/4508/4541/4717/4700/4538/790955/4701/6391/4695/4696/4830/4509/7114/8833/4709/4879/4539/522/4726/134145/4535/107/55022/2539",45
"GO:0048659","smooth muscle cell proliferation","32/1948","100/12494",0.32,2.05240246406571,4.54108962182397,3.07910857076622e-05,0.00285349388821735,0.00285349388821735,"6376/4193/4921/3569/9314/650/5592/2081/10891/5245/4881/5159/80310/1906/3398/1649/3592/3654/3673/1535/1026/8490/3725/3479/4313/4318/8840/2069/3162/4856/2247/9510",32
"GO:0051930","regulation of sensory perception of pain","8/1948","11/12494",0.727272727272727,4.66455105469479,5.22566538091451,3.64811561409104e-05,0.0032621833833372,0.0032621833833372,"6863/134/55273/55/6348/134145/4856/85446",8
"GO:0051931","regulation of sensory perception","8/1948","11/12494",0.727272727272727,4.66455105469479,5.22566538091451,3.64811561409104e-05,0.0032621833833372,0.0032621833833372,"6863/134/55273/55/6348/134145/4856/85446",8
"GO:0019725","cellular homeostasis","111/1948","499/12494",0.222444889779559,1.42670762469498,4.18084929092586,4.07317919456209e-05,0.00357948178529017,0.00357948178529017,"2034/29095/11194/94101/6376/654/6387/3916/286133/5798/527/3569/83959/8804/114/3356/2896/388962/51382/57521/6722/650/6347/10008/7879/2081/84522/8655/23479/55011/475/2395/134/581/29085/252983/10891/85358/4779/493/22929/221154/794/3778/5538/30968/220002/1728/2626/9213/857/8989/84649/9978/7296/7779/537/6916/1906/2495/1649/440400/144811/1003/79641/9114/535/57419/5621/6522/65267/23516/8398/3575/4804/2876/51022/6355/4130/1535/596/490/51024/6558/6548/112398/2044/2512/8992/287/2730/2863/7474/529/7037/533/5019/10058/6348/7295/9550/3759/22841/811/3162/80201/6354/55277/552900/54896/285195",111
"GO:0033002","muscle cell proliferation","39/1948","133/12494",0.293233082706767,1.88072594216548,4.38857746686608,4.21217579931621e-05,0.00363889153374826,0.00363889153374826,"6376/4193/4921/3569/9314/284/650/5592/2081/10891/5245/2047/4881/5159/5950/3084/80310/1906/9241/3398/1649/7049/3592/3654/3673/1535/1026/8490/3725/3479/4313/2735/4318/8840/2069/3162/4856/2247/9510",39
"GO:0031099","regeneration","33/1948","106/12494",0.311320754716981,1.99673588779978,4.42910924619788,4.3505218480563e-05,0.00369576830992383,0.00369576830992383,"6583/8140/2043/6387/471/3569/1051/3484/4519/2896/3936/3482/56963/595/2596/5738/7070/301/9076/2626/1374/6696/7049/10076/9315/1026/11221/3479/4313/2735/4856/146760/349667",33
"GO:0042773","ATP synthesis coupled electron transport","29/1948","89/12494",0.325842696629214,2.08987610456129,4.43463328746908,4.91949464731121e-05,0.00404430068021697,0.00404430068021697,"4536/4540/4519/4708/4713/126328/4537/23479/4514/1340/1351/4728/4541/4717/4513/4700/4538/790955/4701/6391/4695/4696/27089/4709/4539/4726/4535/4512/29796",29
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","29/1948","89/12494",0.325842696629214,2.08987610456129,4.43463328746908,4.91949464731121e-05,0.00404430068021697,0.00404430068021697,"4536/4540/4519/4708/4713/126328/4537/23479/4514/1340/1351/4728/4541/4717/4513/4700/4538/790955/4701/6391/4695/4696/27089/4709/4539/4726/4535/4512/29796",29
"GO:0001657","ureteric bud development","19/1948","49/12494",0.387755102040816,2.48696727150819,4.48214561823296,7.10880844813908e-05,0.00553999184341747,0.00553999184341747,"6299/55083/2246/2297/650/2668/6662/10409/9353/26585/6943/7849/9241/3217/7490/9955/130497/6469/2247",19
"GO:0048661","positive regulation of smooth muscle cell proliferation","22/1948","61/12494",0.360655737704918,2.31315851482815,4.41853264024731,7.17109138682038e-05,0.00553999184341747,0.00553999184341747,"6376/4193/4921/3569/2081/5245/5159/80310/1906/3398/3654/3673/1535/3725/3479/4313/4318/8840/2069/3162/2247/9510",22
"GO:0061005","cell differentiation involved in kidney development","15/1948","34/12494",0.441176470588235,2.82959898538471,4.59113761872318,7.17299110462053e-05,0.00553999184341747,0.00553999184341747,"6299/2668/10409/182/26585/3976/6943/7849/1906/7490/5800/100133941/4318/130497/6469",15
