"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0044786","cell cycle DNA replication",36,0.735131936781168,2.43250552410587,3.45330867936877e-08,9.76014799965835e-06,9.76014799965835e-06,1492,"tags=47%, list=10%, signal=43%","7083/81620/8317/9837/79915/4175/29980/10926/5888/3978/144455/5422/8318/4171/54617/641/51053",0.719512826338911
"GO:0016339","calcium-dependent cell-cell adhesion",30,-0.793011494522223,-2.41614606735271,3.48695318123214e-08,9.76014799965835e-06,9.76014799965835e-06,1610,"tags=60%, list=11%, signal=54%","56125/222256/1009/5098/56127/1003/8641/56123/1002/1008/22871/56122/26167/56133/56126/51294/57717/6402",0.719512826338911
"GO:0007156","homophilic cell-cell adhesion",123,-0.601784459847519,-2.3752450430761,1e-10,8.39714285714286e-08,8.39714285714286e-08,1919,"tags=47%, list=13%, signal=42%","1000/199731/56106/26025/56107/56125/23654/5818/222256/56145/1009/56109/56100/83872/5098/56101/56127/27253/79633/91624/5754/64084/10631/56108/56104/1003/2195/56110/8641/9620/56123/1002/56111/56102/5101/56112/1008/56103/54510/56114/56141/56113/56121/65217/5099/56122/55714/26167/56133/57526/56126/56142/120114/51294/57717/57863/56129/23705",NA
"GO:0045132","meiotic chromosome segregation",44,0.688223054009574,2.36934847361276,9.60301214090564e-08,2.21850645854193e-05,2.21850645854193e-05,1881,"tags=43%, list=12%, signal=38%","4439/254528/23397/10734/83540/57820/10403/57082/225689/10388/2177/9319/283847/220134/2801/9700/1060/29893/23353",0.704975715167238
"GO:1902850","microtubule cytoskeleton organization involved in mitosis",143,0.555309878605353,2.36175178923677,1e-10,8.39714285714286e-08,8.39714285714286e-08,1957,"tags=34%, list=13%, signal=30%","22974/9787/983/9212/24137/3304/3303/6790/89958/9055/3833/1058/83540/55835/64946/10403/6795/5347/29127/3796/55143/10735/83541/51203/440145/9793/152185/56992/126731/332/84142/54820/25777/9493/163786/126520/29072/27175/891/9639/2801/9700/55125/3925/29899/81565/3192/23122",NA
"GO:0033260","nuclear DNA replication",33,0.730773170283313,2.35039271306754,1.47608093906434e-07,2.99186336545525e-05,2.99186336545525e-05,1492,"tags=48%, list=10%, signal=44%","7083/81620/8317/9837/79915/4175/29980/10926/5888/3978/5422/8318/4171/54617/641/51053",0.690132458796796
"GO:0061982","meiosis I cell cycle process",82,0.59748978210276,2.34484568913275,8.16210287652641e-09,3.19845604721481e-06,3.19845604721481e-06,2220,"tags=39%, list=15%, signal=33%","4439/254528/991/146956/7153/10734/57820/9088/10403/79173/57082/5888/225689/10388/2177/79703/9319/283847/150365/25788/8438/11077/10635/7589/1060/116138/2956/29893/23353/57697/22887/4361",0.747739663149885
"GO:0072028","nephron morphogenesis",41,-0.709634699079868,-2.3399347007348,3.95455873915471e-07,5.81122406718785e-05,5.81122406718785e-05,2218,"tags=61%, list=15%, signal=52%","6662/6772/79192/5311/26585/3976/6608/7490/2247/3217/153572/2625/6299/2297/9955/2668/650/79191/6943/55083/6469/130497/2246/9241/7849",0.674962860011025
"GO:0072088","nephron epithelium morphogenesis",41,-0.709634699079868,-2.3399347007348,3.95455873915471e-07,5.81122406718785e-05,5.81122406718785e-05,2218,"tags=61%, list=15%, signal=52%","6662/6772/79192/5311/26585/3976/6608/7490/2247/3217/153572/2625/6299/2297/9955/2668/650/79191/6943/55083/6469/130497/2246/9241/7849",0.674962860011025
"GO:0072078","nephron tubule morphogenesis",39,-0.714981423348421,-2.30733376813071,8.42520905719126e-07,0.000103173705912855,0.000103173705912855,1726,"tags=56%, list=11%, signal=50%","79192/5311/26585/6608/7490/2247/3217/153572/2625/6299/2297/9955/2668/650/79191/6943/55083/6469/130497/2246/9241/7849",0.659444398037935
"GO:0098813","nuclear chromosome segregation",260,0.495577576171898,2.30003764401608,1e-10,8.39714285714286e-08,8.39714285714286e-08,2024,"tags=27%, list=13%, signal=24%","4439/11065/254528/22974/9787/991/983/9212/24137/3304/3303/81620/9055/3833/23397/4751/7153/4085/1058/11044/10734/83540/57820/79980/10403/57082/6795/225689/5347/29127/10388/2177/3796/55143/147841/9319/9735/81610/6599/10735/283847/146909/11004/220134/51203/1063/440145/152185/56992/126731/332/54617/84142/27183/9493/54892/27175/891/9639/2801/9700/55125/1060/5501/29893/23353/3192/23122/55274/81930",NA
"GO:0007059","chromosome segregation",360,0.48384547023247,2.28552870603973,1e-10,8.39714285714286e-08,8.39714285714286e-08,2024,"tags=26%, list=13%, signal=23%","4439/11065/254528/22974/9787/991/79019/983/9212/24137/79682/3304/3303/81620/9055/3833/4288/23397/4751/7153/4085/1058/11044/10734/83540/55835/57820/79980/54930/64946/10403/57082/6795/225689/23137/5347/29127/10388/2177/3796/55143/147841/9319/55355/9735/81610/6599/10735/283847/146909/11004/220134/51203/23354/1063/440145/157313/55559/80254/1459/8239/55732/152185/56992/126731/332/54617/84142/54820/27183/1654/9493/163786/54892/64793/27175/891/9639/2801/9700/55125/55839/114791/1060/5501/29899/29893/23353/81565/3192/23122/55274/56852/81930",NA
"GO:0019233","sensory perception of pain",44,-0.698340821027872,-2.27206182021188,2.28876184927642e-07,4.18263802273932e-05,4.18263802273932e-05,1389,"tags=43%, list=9%, signal=39%","3673/4311/8989/6387/9536/5179/6348/55/10893/6347/85446/134145/3751/2047/55273/134/3356/4856/6863",0.690132458796796
"GO:0000280","nuclear division",329,0.479016008049773,2.26768739300062,1e-10,8.39714285714286e-08,8.39714285714286e-08,2220,"tags=30%, list=15%, signal=26%","4439/11065/254528/22974/9787/991/983/9212/24137/3304/3303/81620/6790/9055/54443/3833/4288/23397/4751/146956/7153/4085/1058/11044/10734/83540/10040/57820/9088/10403/79173/57082/6795/5888/225689/5347/29127/9633/10388/2177/3796/79703/55143/147841/9319/9735/10735/283847/146909/11004/11022/3306/220134/51203/1063/440145/157313/150365/25788/1111/152185/56992/126731/332/54617/8438/84142/54820/27183/9585/9493/54892/64793/27175/891/9639/2801/11077/9700/10635/55125/7589/1060/5501/116138/8556/29893/23353/81565/3192/23122/57697/81930/5000/22887/8881/26151/4361",NA
"GO:0007127","meiosis I",73,0.594443010505259,2.25155095304395,1.088415264711e-07,2.36952034295231e-05,2.36952034295231e-05,2220,"tags=38%, list=15%, signal=33%","4439/254528/146956/7153/10734/57820/10403/79173/57082/5888/10388/2177/79703/9319/283847/150365/25788/8438/11077/10635/7589/1060/116138/29893/23353/57697/22887/4361",0.704975715167238
"GO:0007129","homologous chromosome pairing at meiosis",20,0.790387590858181,2.24044492393736,1.63888292469324e-06,0.00016603349233801,0.00016603349233801,633,"tags=40%, list=4%, signal=38%","4439/254528/10734/57820/10388/2177/9319/283847",0.643551836150722
"GO:0008608","attachment of spindle microtubules to kinetochore",49,0.636659005802022,2.23473635668192,1.36138236678011e-06,0.000150985010413839,0.000150985010413839,1938,"tags=41%, list=13%, signal=36%","983/9212/81620/4751/83540/79980/10403/57082/6795/29127/55143/147841/9735/11004/220134/332/84142/891/1060/3192",0.643551836150722
"GO:0000070","mitotic sister chromatid segregation",179,0.511910984391944,2.23283860337447,1.16494491453598e-10,8.55943275955311e-08,8.55943275955311e-08,1697,"tags=28%, list=11%, signal=26%","11065/22974/9787/991/983/9212/24137/3304/3303/81620/9055/3833/23397/4085/1058/11044/83540/10403/57082/6795/5347/29127/3796/55143/147841/9319/9735/10735/146909/11004/220134/51203/1063/440145/152185/56992/126731/332/54617/84142/27183/9493/54892/27175/891/9639/2801/9700/55125/1060/5501",0.826657301178302
"GO:0007052","mitotic spindle organization",119,0.539672611626818,2.23273383171999,7.68128982229279e-09,3.19845604721481e-06,3.19845604721481e-06,1957,"tags=34%, list=13%, signal=29%","22974/9787/9212/24137/3304/3303/6790/9055/3833/83540/55835/64946/10403/6795/5347/29127/3796/55143/10735/83541/440145/9793/152185/56992/126731/332/84142/25777/9493/163786/126520/27175/891/9639/2801/55125/3925/29899/3192/23122",0.747739663149885
"GO:0072171","mesonephric tubule morphogenesis",33,-0.72530896822395,-2.2207995979673,1.21301049139459e-06,0.000137116839777257,0.000137116839777257,1679,"tags=58%, list=11%, signal=51%","5311/26585/6608/7490/2247/3217/2625/6299/2297/9955/2668/650/6943/55083/6469/130497/2246/9241/7849",0.643551836150722
"GO:0033490","cholesterol biosynthetic process via lathosterol",19,0.776379507681627,2.21977031289974,1.68188879737754e-05,0.000915383551017149,0.000915383551017149,1930,"tags=74%, list=13%, signal=64%","3422/3157/6713/6307/4597/4598/2222/1717/3156/10682/6309/1718/51478/2224",0.575610261071129
"GO:0070192","chromosome organization involved in meiotic cell cycle",26,0.730650183201953,2.21971805456015,2.27288641050461e-06,0.000215437344028393,0.000215437344028393,633,"tags=35%, list=4%, signal=33%","4439/254528/10734/57820/5888/10388/2177/9319/283847",0.627256739718528
"GO:0035825","homologous recombination",54,0.621112441850886,2.21886302498228,6.12556671390984e-07,8.18320026008229e-05,8.18320026008229e-05,2220,"tags=41%, list=15%, signal=35%","4439/254528/146956/7153/57820/79173/5888/10388/2177/79703/9319/11073/25788/55732/8438/580/11077/10635/116138/29893/57697/4361",0.659444398037935
"GO:0045143","homologous chromosome segregation",28,0.716972993676534,2.21484828856729,3.22190481403159e-06,0.000277106627415601,0.000277106627415601,1881,"tags=43%, list=12%, signal=38%","4439/254528/10734/57820/57082/10388/2177/9319/283847/1060/29893/23353",0.627256739718528
"GO:1905818","regulation of chromosome separation",70,0.588053604090307,2.20700876004429,5.64303048249276e-07,7.89755551811726e-05,7.89755551811726e-05,1566,"tags=31%, list=10%, signal=28%","11065/9787/991/9212/23397/4085/83540/10403/57082/225689/5347/55143/147841/9319/9735/220134/1063/1459/332/54892/891/9700",0.659444398037935
"GO:0051930","regulation of sensory perception of pain",11,-0.919139686979068,-2.20177795699641,8.35673406681146e-07,0.000103173705912855,0.000103173705912855,679,"tags=73%, list=4%, signal=70%","6348/55/85446/134145/55273/134/4856/6863",0.659444398037935
"GO:0051931","regulation of sensory perception",11,-0.919139686979068,-2.20177795699641,8.35673406681146e-07,0.000103173705912855,0.000103173705912855,679,"tags=73%, list=4%, signal=70%","6348/55/85446/134145/55273/134/4856/6863",0.659444398037935
"GO:0006261","DNA-templated DNA replication",150,0.519469056690284,2.20098420131254,8.52541305064363e-10,4.55567071924393e-07,4.55567071924393e-07,3009,"tags=40%, list=20%, signal=32%","51514/7083/81620/5427/91607/8317/57523/146956/8450/9837/79915/5983/4175/29980/10926/6117/1663/5888/374393/10293/3978/144455/4174/11073/5422/8318/84515/63901/4171/54617/641/54107/5985/23594/4176/177/580/51053/90381/5965/54465/5001/10535/5984/57697/142/4172/5000/4361/23595/6596/3980/84296/201973/6240/2237/7486/5423/5426/4173",0.801215574617779
"GO:0048285","organelle fission",369,0.460432007203871,2.19773463590062,1e-10,8.39714285714286e-08,8.39714285714286e-08,2220,"tags=28%, list=15%, signal=25%","4439/11065/254528/22974/9787/991/983/9212/24137/3304/3303/81620/6790/9055/54443/3833/4288/23397/4751/146956/7153/4085/1058/11044/10734/83540/4137/10040/57820/9088/10403/79173/57082/6795/5888/225689/5347/29127/9633/10388/2177/3796/79703/55143/147841/9319/9735/10735/283847/146909/11004/11022/3306/113115/220134/51203/1063/440145/157313/150365/80179/25788/1111/152185/64423/56992/126731/332/54617/8438/84142/54820/27183/9585/55737/9493/54892/64793/27175/891/9639/2801/11077/9700/10635/56947/55125/7589/1060/5501/116138/8556/29893/23353/81565/3192/23122/57697/81930/5000/23023/22887/8881/26151/4361",NA
"GO:0090307","mitotic spindle assembly",66,0.588853156855319,2.19391779763299,1.20725780414437e-06,0.000137116839777257,0.000137116839777257,1957,"tags=38%, list=13%, signal=33%","22974/9212/24137/3304/3303/9055/3833/6795/5347/29127/3796/55143/10735/440145/152185/56992/126731/332/84142/9493/9639/2801/55125/3192/23122",0.643551836150722
"GO:1905820","positive regulation of chromosome separation",28,0.709886737965616,2.19295767138631,5.33178060303289e-06,0.000381417395013533,0.000381417395013533,1566,"tags=43%, list=10%, signal=38%","11065/9787/991/9212/23397/225689/5347/55143/220134/332/54892/9700",0.610526878385931
"GO:0051304","chromosome separation",76,0.573773197293322,2.19179113696555,3.32547036000615e-07,5.17049363795892e-05,5.17049363795892e-05,1566,"tags=29%, list=10%, signal=26%","11065/9787/991/9212/23397/4085/83540/10403/57082/225689/5347/55143/147841/9319/9735/220134/1063/1459/332/54892/891/9700",0.674962860011025
"GO:0007051","spindle organization",175,0.500536900478059,2.19057888839633,3.16445720232789e-10,1.86006794352833e-07,1.86006794352833e-07,2019,"tags=31%, list=13%, signal=27%","22974/9787/9212/24137/3304/3303/6790/9055/3833/259266/4751/83540/55835/54930/64946/10403/6795/225689/55722/5347/29127/11076/3796/55143/10735/220134/83541/23354/440145/9793/55559/80254/152185/56992/126731/332/54617/84142/25777/9493/163786/126520/27175/891/9639/2801/55125/7430/114791/3925/29899/3192/23122/55857",0.814035837847908
"GO:0140013","meiotic nuclear division",107,0.540259563539482,2.18717506057394,2.11262391638386e-08,7.30470787088491e-06,7.30470787088491e-06,2220,"tags=36%, list=15%, signal=31%","4439/254528/23397/146956/7153/10734/83540/57820/10403/79173/57082/5888/225689/9633/10388/2177/79703/9319/283847/11022/3306/220134/150365/25788/8438/2801/11077/9700/10635/7589/1060/116138/29893/23353/57697/5000/22887/4361",0.73376198835648
"GO:1902969","mitotic DNA replication",16,0.81360311264685,2.18562148733084,6.02041308152713e-06,0.000406426069313509,0.000406426069313509,2039,"tags=69%, list=13%, signal=60%","7083/81620/9837/4175/5888/3978/5422/8318/4171/51053/4172",0.610526878385931
"GO:0060993","kidney morphogenesis",49,-0.657938977777537,-2.18025613228591,3.25286786180273e-06,0.000277106627415601,0.000277106627415601,2218,"tags=53%, list=15%, signal=45%","6662/6772/10409/79192/5311/26585/3976/6608/7490/2247/3217/153572/2625/6299/2297/9955/2668/650/79191/6943/55083/6469/130497/2246/9241/7849",0.627256739718528
"GO:0019730","antimicrobial humoral response",69,-0.622382936095473,-2.17897824313374,1.66237328631276e-07,3.25714339231547e-05,3.25714339231547e-05,1297,"tags=35%, list=9%, signal=32%","10344/280664/10406/6387/2920/6348/8344/4879/6347/8339/8970/5266/8349/3017/9547/6376/6374/6779/6700/6354/26525/6355/6590/6863",0.690132458796796
"GO:0061333","renal tubule morphogenesis",42,-0.667095262836509,-2.16475599895275,1.65906942914805e-05,0.000911402813507686,0.000911402813507686,1726,"tags=52%, list=11%, signal=47%","79192/5311/26585/6608/7490/2247/3217/153572/2625/6299/2297/9955/2668/650/79191/6943/55083/6469/130497/2246/9241/7849",0.575610261071129
"GO:0051225","spindle assembly",116,0.533000318206621,2.16029210857024,5.02661031877988e-08,1.28462675886035e-05,1.28462675886035e-05,3387,"tags=47%, list=22%, signal=37%","22974/9212/24137/3304/3303/9055/3833/4751/55835/54930/10403/6795/225689/5347/29127/3796/55143/10735/220134/23354/440145/55559/80254/152185/56992/126731/332/54617/84142/9493/163786/9639/2801/55125/114791/29899/3192/23122/26151/6491/55142/7756/79441/3619/115106/8658/8243/6188/51510/92421/10615/25879/10274/2959/10426",0.719512826338911
"GO:0000819","sister chromatid segregation",217,0.477041023221088,2.15744884373118,1e-10,8.39714285714286e-08,8.39714285714286e-08,1697,"tags=25%, list=11%, signal=22%","11065/22974/9787/991/983/9212/24137/3304/3303/81620/9055/3833/23397/7153/4085/1058/11044/83540/10403/57082/6795/225689/5347/29127/3796/55143/147841/9319/9735/6599/10735/146909/11004/220134/51203/1063/440145/152185/56992/126731/332/54617/84142/27183/9493/54892/27175/891/9639/2801/9700/55125/1060/5501",NA
"GO:0060675","ureteric bud morphogenesis",32,-0.714806245180995,-2.15588048116086,7.56815094422607e-06,0.000473250970746392,0.000473250970746392,1679,"tags=56%, list=11%, signal=50%","5311/26585/6608/7490/2247/3217/2625/6299/2297/9955/2668/650/6943/55083/6469/2246/9241/7849",0.610526878385931
"GO:0007131","reciprocal meiotic recombination",44,0.625517285957392,2.15347105573845,1.29417104924518e-05,0.000731455521871456,0.000731455521871456,2220,"tags=43%, list=15%, signal=37%","4439/254528/146956/7153/57820/79173/5888/10388/2177/79703/9319/25788/8438/11077/10635/116138/29893/57697/4361",0.593325476396405
"GO:0140527","reciprocal homologous recombination",44,0.625517285957392,2.15347105573845,1.29417104924518e-05,0.000731455521871456,0.000731455521871456,2220,"tags=43%, list=15%, signal=37%","4439/254528/146956/7153/57820/79173/5888/10388/2177/79703/9319/25788/8438/11077/10635/116138/29893/57697/4361",0.593325476396405
"GO:0000076","DNA replication checkpoint signaling",21,0.738620882344864,2.14608265044297,3.17901850284353e-05,0.001496597437672,0.001496597437672,1991,"tags=52%, list=13%, signal=46%","81620/8317/5983/29980/10926/11073/8318/5985/63967/90381/5984",0.557332238758646
"GO:0072080","nephron tubule development",51,-0.640138317026804,-2.14469364184103,7.14057648016544e-06,0.000461234159894643,0.000461234159894642,2218,"tags=53%, list=15%, signal=45%","6662/6772/182/79192/5311/26585/3976/6608/7490/2247/3217/153572/2625/6299/2297/9955/2668/650/79191/6943/100133941/55083/6469/130497/2246/9241/7849",0.610526878385931
"GO:0051306","mitotic sister chromatid separation",61,0.565469952918009,2.1438931558112,5.76741237274406e-06,0.000403581546749876,0.000403581546749876,1566,"tags=30%, list=10%, signal=27%","11065/9787/991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332/891/9700",0.610526878385931
"GO:0050921","positive regulation of chemotaxis",97,-0.572362486755075,-2.13783206471339,2.14512311133052e-07,4.06743020916155e-05,4.06743020916155e-05,1662,"tags=30%, list=11%, signal=27%","3315/6868/5159/3673/2150/5764/2247/10344/811/1435/7114/6387/8829/9353/7474/6348/3592/6347/7060/3569/8823/4916/8817/8995/1906/6354/1240/80310/7857",0.690132458796796
"GO:0140014","mitotic nuclear division",242,0.464401916750454,2.13356659497457,1.40943102770904e-10,9.20515064541527e-08,9.20515064541527e-08,1697,"tags=26%, list=11%, signal=23%","11065/22974/9787/991/983/9212/24137/3304/3303/81620/6790/9055/54443/3833/4288/23397/4751/4085/1058/11044/83540/10040/9088/10403/57082/6795/5347/29127/3796/55143/147841/9319/9735/10735/146909/11004/220134/51203/1063/440145/157313/1111/152185/56992/126731/332/54617/84142/54820/27183/9585/9493/54892/64793/27175/891/9639/2801/9700/55125/1060/5501",0.826657301178302
"GO:0061326","renal tubule development",52,-0.63424048856861,-2.13339871048231,3.91483839786853e-06,0.000315224932913304,0.000315224932913304,2218,"tags=52%, list=15%, signal=44%","6662/6772/182/79192/5311/26585/3976/6608/7490/2247/3217/153572/2625/6299/2297/9955/2668/650/79191/6943/100133941/55083/6469/130497/2246/9241/7849",0.610526878385931
"GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",51,-0.634188230462568,-2.12475871139976,9.85959566281577e-06,0.000585401043495264,0.000585401043495263,931,"tags=33%, list=6%, signal=31%","6387/2920/6348/8344/4879/6347/8339/8970/8349/3017/9547/6376/6374/6779/6354/6355/6863",0.593325476396405
"GO:1903046","meiotic cell cycle process",125,0.516006156464739,2.12472450605779,3.01484916000175e-08,9.76014799965835e-06,9.76014799965835e-06,2102,"tags=34%, list=14%, signal=29%","4439/254528/991/6790/23397/146956/7153/10734/83540/57820/9088/10403/79173/57082/5888/225689/9633/10388/2177/79703/9319/283847/11022/3306/220134/150365/25788/8438/27175/2801/11077/9700/10635/7589/1060/116138/2956/29893/23353/57697/5000/22887",0.719512826338911
"GO:0030219","megakaryocyte differentiation",39,-0.656820445089231,-2.11964107466677,3.54571431680666e-05,0.00161563633753407,0.00161563633753407,1036,"tags=28%, list=7%, signal=26%","3589/1030/3572/3590/55170/554313/8370/338382/8365/8363/4094",0.557332238758646
"GO:0006959","humoral immune response",120,-0.541297821483307,-2.11585292404675,2.34819759697852e-07,4.18263802273932e-05,4.18263802273932e-05,1297,"tags=27%, list=9%, signal=25%","10344/5245/280664/10406/6387/2920/3426/6348/27242/3574/8344/4879/6347/3569/718/8339/8970/5266/8349/3017/9214/9547/6376/6374/6779/6700/6354/26525/596/6355/6590/6863",0.690132458796796
"GO:0072009","nephron epithelium development",62,-0.606851165181449,-2.11472530864826,3.00067164828009e-06,0.000267241635584702,0.000267241635584702,2218,"tags=48%, list=15%, signal=41%","6662/6772/10409/182/79192/5311/26585/3976/6608/7490/2247/3217/153572/2625/6299/2297/9955/2668/650/79191/6943/100133941/55083/6469/130497/2246/9241/7849/1906/5800",0.627256739718528
"GO:0006270","DNA replication initiation",33,0.656513427262907,2.11155039377199,2.19132779103054e-05,0.00112005432658065,0.00112005432658065,2256,"tags=52%, list=15%, signal=44%","51514/81620/8450/4175/4174/11073/5422/8318/4171/23594/4176/51053/90381/5001/4172/5000/23595",0.575610261071129
"GO:0000022","mitotic spindle elongation",10,0.872587415957036,2.11137287498298,1.86277279830534e-05,0.000977623081110606,0.000977623081110606,1346,"tags=80%, list=9%, signal=73%","9212/24137/9055/6795/29127/55143/332/9493",0.575610261071129
"GO:0051231","spindle elongation",10,0.872587415957036,2.11137287498298,1.86277279830534e-05,0.000977623081110606,0.000977623081110606,1346,"tags=80%, list=9%, signal=73%","9212/24137/9055/6795/29127/55143/332/9493",0.575610261071129
"GO:0033489","cholesterol biosynthetic process via desmosterol",20,0.742959405096868,2.10600425296843,3.67778573545253e-05,0.00165438203683032,0.00165438203683032,1930,"tags=70%, list=13%, signal=61%","3422/3157/6713/6307/4597/4598/2222/1717/3156/10682/6309/1718/51478/2224",0.557332238758646
"GO:0048659","smooth muscle cell proliferation",100,-0.558824824069683,-2.09766875818734,2.78343431499784e-07,4.54472969543259e-05,4.54472969543259e-05,1760,"tags=30%, list=12%, signal=27%","1535/9314/1649/5159/3673/2247/2006/5245/8490/4921/2852/3398/650/9510/3725/4193/3654/3592/2069/3569/1026/4318/1906/4881/6376/3479/8840/10891/80310/4856",0.674962860011025
"GO:0034501","protein localization to kinetochore",13,0.819013530994738,2.09514779631809,4.7478008074432e-05,0.00205202743721699,0.00205202743721699,559,"tags=38%, list=4%, signal=37%","983/9212/57082/27085/9735",0.557332238758646
"GO:1903083","protein localization to condensed chromosome",14,0.785375522306485,2.09358092814504,0.000100883024958921,0.00352208684353691,0.00352208684353691,559,"tags=36%, list=4%, signal=34%","983/9212/57082/27085/9735",0.538434096309916
"GO:0050920","regulation of chemotaxis",135,-0.534207306329319,-2.08513684624268,6.72928760447528e-08,1.6481146891294e-05,1.6481146891294e-05,1662,"tags=26%, list=11%, signal=23%","3315/26585/6868/5159/3673/2150/5764/2247/10344/811/1435/7114/6387/8829/9353/7474/6348/3592/6347/7060/3569/8823/2246/4916/8817/7130/8995/1906/1803/6354/1240/5800/80310/7857/4856",0.704975715167238
"GO:0000075","cell cycle checkpoint signaling",174,0.476662135140431,2.08310073680258,6.87282039995525e-09,3.10757217776438e-06,3.10757217776438e-06,1991,"tags=28%, list=13%, signal=25%","991/51514/983/9212/81620/8317/146956/4085/83540/5983/10403/57082/29980/10926/5888/79968/5347/2177/26272/55143/147841/4582/9319/9735/11073/29997/8318/220134/60561/1063/1111/80254/332/23376/84142/27183/641/51720/5985/63967/57646/580/891/90381/1407/54465/1017/1869/5984",0.761460801445585
"GO:0050000","chromosome localization",108,0.499194768021077,2.0756719539522,2.52625890674747e-06,0.000232021091466588,0.000232021091466588,2024,"tags=30%, list=13%, signal=26%","9787/983/9212/81620/3833/4751/1058/83540/79980/10403/57082/6795/29127/55143/147841/9735/81610/283847/11004/220134/1063/152185/332/84142/54820/27183/891/1060/23353/81565/3192/81930",0.627256739718528
"GO:0045839","negative regulation of mitotic nuclear division",53,0.578453313091237,2.07507519617387,3.51074303176936e-05,0.00161563633753407,0.00161563633753407,1114,"tags=30%, list=7%, signal=28%","991/9212/4085/83540/10040/10403/57082/5347/55143/147841/9319/9735/220134/1063/1111/332",0.557332238758646
"GO:0034242","negative regulation of syncytium formation by plasma membrane fusion",47,0.597674710013241,2.06151556505743,3.86867431440593e-05,0.00172273239546046,0.00172273239546046,4006,"tags=66%, list=26%, signal=49%","10411/6136/9045/6125/6160/23521/6134/6175/6130/6158/6156/4736/6173/6137/6164/6124/6157/6144/6133/6141/6139/6142/6159/6167/6168/6135/9349/6161/6152/6138/6170",0.557332238758646
"GO:0007020","microtubule nucleation",50,0.586508855301866,2.05985308660053,2.11107188094412e-05,0.00108849829089382,0.00108849829089382,2894,"tags=48%, list=19%, signal=39%","22974/3304/3303/55835/54930/11076/23354/440145/9793/55559/54820/27175/2801/55125/114791/5058/81565/23122/653784/4204/55142/79441/115106/10048",0.575610261071129
"GO:0010965","regulation of mitotic sister chromatid separation",59,0.572362071379194,2.0578260116405,1.49772533799371e-05,0.000830531088370476,0.000830531088370476,1566,"tags=31%, list=10%, signal=27%","11065/9787/991/9212/4085/83540/10403/57082/5347/55143/147841/9319/9735/220134/1063/332/891/9700",0.593325476396405
"GO:0031644","regulation of nervous system process",81,-0.562673660357571,-2.05753432097504,6.16762261172148e-06,0.000406426069313509,0.000406426069313509,727,"tags=22%, list=5%, signal=21%","26011/50944/6348/728215/27242/55/1959/85446/134145/85358/22871/2629/55273/3479/134/2903/4856/6863",0.610526878385931
"GO:0051784","negative regulation of nuclear division",55,0.569214111920519,2.05469768069836,2.02608925029044e-05,0.00105392501001834,0.00105392501001834,1114,"tags=29%, list=7%, signal=27%","991/9212/4085/83540/10040/10403/57082/5347/55143/147841/9319/9735/220134/1063/1111/332",0.575610261071129
"GO:0099560","synaptic membrane adhesion",22,-0.735991678888668,-2.05416050450128,9.45921233795523e-05,0.00339032012942078,0.00339032012942078,897,"tags=41%, list=6%, signal=39%","145581/27253/22854/26011/1008/55714/114794/57451/10178",0.538434096309916
"GO:1901740","negative regulation of myoblast fusion",46,0.585626631859263,2.05033839683749,8.59634003448619e-05,0.00315808042016936,0.00315808042016936,4006,"tags=65%, list=26%, signal=48%","6136/9045/6125/6160/23521/6134/6175/6130/6158/6156/4736/6173/6137/6164/6124/6157/6144/6133/6141/6139/6142/6159/6167/6168/6135/9349/6161/6152/6138/6170",0.538434096309916
"GO:0010575","positive regulation of vascular endothelial growth factor production",25,-0.693645324333721,-2.04614416916825,0.000242377463032739,0.00688258322563498,0.00688258322563498,867,"tags=28%, list=6%, signal=26%","3572/1545/3569/718/2626/2324/55959",0.518848077743792
"GO:0051256","mitotic spindle midzone assembly",9,0.875061864242009,2.04589479634695,7.88886603670084e-05,0.00293804935366716,0.00293804935366716,1346,"tags=89%, list=9%, signal=81%","9212/24137/9055/6795/29127/55143/332/9493",0.538434096309916
"GO:0072210","metanephric nephron development",27,-0.688669332833868,-2.04227180780786,0.000274833460585753,0.00734305036965025,0.00734305036965025,2218,"tags=63%, list=15%, signal=54%","6662/6772/79192/5311/26585/3976/6608/5159/7490/153572/6299/2297/2668/6943/55083/130497/7849",0.49849310876659
"GO:0001658","branching involved in ureteric bud morphogenesis",29,-0.707177735001274,-2.0416728167328,1.70576820529252e-05,0.000919862890890776,0.000919862890890776,1679,"tags=55%, list=11%, signal=49%","5311/26585/6608/7490/2247/3217/6299/2297/9955/2668/650/6943/6469/2246/9241/7849",0.575610261071129
"GO:0048661","positive regulation of smooth muscle cell proliferation",61,-0.594360625583241,-2.0397115294932,4.55725997757268e-06,0.000352622815852498,0.000352622815852498,2096,"tags=34%, list=14%, signal=30%","4313/3162/1535/5159/3673/2247/5245/4921/3398/9510/3725/4193/3654/2069/3569/4318/1906/6376/3479/8840/80310",0.610526878385931
